Date,ZillowNeighborhood,ZHVI_t-1,ZHVI_t-2,ZHVI_t-3,ZHVI_t-4,ZHVI_t-5,ZHVI_t-6,ZHVI_t0,ZHVI_t1,ZHVI_t2
2016-10,Chinatown,228600,228700,228600,228700,228800,227800,228600,228800,231300
2016-11,Chinatown,228800,228600,228700,228600,228700,228800,228800,231300,234600
2016-12,Chinatown,231300,228800,228600,228700,228600,228700,231300,234600,236400
2017-01,Chinatown,234600,231300,228800,228600,228700,228600,234600,236400,238300
2017-02,Chinatown,236400,234600,231300,228800,228600,228700,236400,238300,241000
2017-03,Chinatown,238300,236400,234600,231300,228800,228600,238300,241000,242700
2017-04,Chinatown,241000,238300,236400,234600,231300,228800,241000,242700,245100
2017-05,Chinatown,242700,241000,238300,236400,234600,231300,242700,245100,248100
2017-06,Chinatown,245100,242700,241000,238300,236400,234600,245100,248100,250600
2017-07,Chinatown,248100,245100,242700,241000,238300,236400,248100,250600,250800
2017-08,Chinatown,250600,248100,245100,242700,241000,238300,250600,250800,253600
2017-09,Chinatown,250800,250600,248100,245100,242700,241000,250800,253600,259600
2017-10,Chinatown,253600,250800,250600,248100,245100,242700,253600,259600,265400
2017-11,Chinatown,259600,253600,250800,250600,248100,245100,259600,265400,269700
2017-12,Chinatown,265400,259600,253600,250800,250600,248100,265400,269700,275300
2018-01,Chinatown,269700,265400,259600,253600,250800,250600,269700,275300,278100
2018-02,Chinatown,275300,269700,265400,259600,253600,250800,275300,278100,279800
2018-03,Chinatown,278100,275300,269700,265400,259600,253600,278100,279800,282200
2018-04,Chinatown,279800,278100,275300,269700,265400,259600,279800,282200,281800
2018-05,Chinatown,282200,279800,278100,275300,269700,265400,282200,281800,279000
2018-06,Chinatown,281800,282200,279800,278100,275300,269700,281800,279000,277800
2018-07,Chinatown,279000,281800,282200,279800,278100,275300,279000,277800,278700
2018-08,Chinatown,277800,279000,281800,282200,279800,278100,277800,278700,278900
2018-09,Chinatown,278700,277800,279000,281800,282200,279800,278700,278900,278200
2018-10,Chinatown,278900,278700,277800,279000,281800,282200,278900,278200,277600
2018-11,Chinatown,278200,278900,278700,277800,279000,281800,278200,277600,278000
2018-12,Chinatown,277600,278200,278900,278700,277800,279000,277600,278000,279500
2019-01,Chinatown,278000,277600,278200,278900,278700,277800,278000,279500,281500
2019-02,Chinatown,279500,278000,277600,278200,278900,278700,279500,281500,282100
2019-03,Chinatown,281500,279500,278000,277600,278200,278900,281500,282100,281200
2019-04,Chinatown,282100,281500,279500,278000,277600,278200,282100,281200,279100
2019-05,Chinatown,281200,282100,281500,279500,278000,277600,281200,279100,276300
2019-06,Chinatown,279100,281200,282100,281500,279500,278000,279100,276300,274700
2001-06,Edgewater Glen,342500,340400,338000,335300,332400,329200,342500,344500,346400
2001-07,Edgewater Glen,344500,342500,340400,338000,335300,332400,344500,346400,348200
2001-08,Edgewater Glen,346400,344500,342500,340400,338000,335300,346400,348200,350100
2001-09,Edgewater Glen,348200,346400,344500,342500,340400,338000,348200,350100,351800
2001-10,Edgewater Glen,350100,348200,346400,344500,342500,340400,350100,351800,352900
2001-11,Edgewater Glen,351800,350100,348200,346400,344500,342500,351800,352900,353700
2001-12,Edgewater Glen,352900,351800,350100,348200,346400,344500,352900,353700,354300
2002-01,Edgewater Glen,353700,352900,351800,350100,348200,346400,353700,354300,354800
2002-02,Edgewater Glen,354300,353700,352900,351800,350100,348200,354300,354800,355300
2002-03,Edgewater Glen,354800,354300,353700,352900,351800,350100,354800,355300,355800
2002-04,Edgewater Glen,355300,354800,354300,353700,352900,351800,355300,355800,356600
2002-05,Edgewater Glen,355800,355300,354800,354300,353700,352900,355800,356600,357600
2002-06,Edgewater Glen,356600,355800,355300,354800,354300,353700,356600,357600,358800
2002-07,Edgewater Glen,357600,356600,355800,355300,354800,354300,357600,358800,360500
2002-08,Edgewater Glen,358800,357600,356600,355800,355300,354800,358800,360500,362300
2002-09,Edgewater Glen,360500,358800,357600,356600,355800,355300,360500,362300,364800
2002-10,Edgewater Glen,362300,360500,358800,357600,356600,355800,362300,364800,370300
2002-11,Edgewater Glen,364800,362300,360500,358800,357600,356600,364800,370300,378400
2002-12,Edgewater Glen,370300,364800,362300,360500,358800,357600,370300,378400,386100
2003-01,Edgewater Glen,378400,370300,364800,362300,360500,358800,378400,386100,391900
2003-02,Edgewater Glen,386100,378400,370300,364800,362300,360500,386100,391900,396500
2003-03,Edgewater Glen,391900,386100,378400,370300,364800,362300,391900,396500,399500
2003-04,Edgewater Glen,396500,391900,386100,378400,370300,364800,396500,399500,400900
2003-05,Edgewater Glen,399500,396500,391900,386100,378400,370300,399500,400900,400700
2003-06,Edgewater Glen,400900,399500,396500,391900,386100,378400,400900,400700,399200
2003-07,Edgewater Glen,400700,400900,399500,396500,391900,386100,400700,399200,396300
2003-08,Edgewater Glen,399200,400700,400900,399500,396500,391900,399200,396300,392400
2003-09,Edgewater Glen,396300,399200,400700,400900,399500,396500,396300,392400,388500
2003-10,Edgewater Glen,392400,396300,399200,400700,400900,399500,392400,388500,385400
2003-11,Edgewater Glen,388500,392400,396300,399200,400700,400900,388500,385400,383800
2003-12,Edgewater Glen,385400,388500,392400,396300,399200,400700,385400,383800,384400
2004-01,Edgewater Glen,383800,385400,388500,392400,396300,399200,383800,384400,387400
2004-02,Edgewater Glen,384400,383800,385400,388500,392400,396300,384400,387400,392100
2004-03,Edgewater Glen,387400,384400,383800,385400,388500,392400,387400,392100,398400
2004-04,Edgewater Glen,392100,387400,384400,383800,385400,388500,392100,398400,406500
2004-05,Edgewater Glen,398400,392100,387400,384400,383800,385400,398400,406500,415800
2004-06,Edgewater Glen,406500,398400,392100,387400,384400,383800,406500,415800,425200
2004-07,Edgewater Glen,415800,406500,398400,392100,387400,384400,415800,425200,433600
2004-08,Edgewater Glen,425200,415800,406500,398400,392100,387400,425200,433600,440700
2004-09,Edgewater Glen,433600,425200,415800,406500,398400,392100,433600,440700,446100
2004-10,Edgewater Glen,440700,433600,425200,415800,406500,398400,440700,446100,449800
